STATION,NAME,DATE,TAVG,LATITUDE,LONGITUDE
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2007.0,68.8,29.54429,-98.48395
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2007.0,53.7,40.77069,-111.96503
USC00228374,"STATE UNIVERSITY, MS US",2007.0,64.0,33.4691,-88.7822
USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",2007.0,64.4,31.35172,-100.4948
USW00013723,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",2007.0,61.4,36.0969,-79.94316
USW00003928,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",2007.0,57.4,37.64753,-97.42999
USW00013882,"CHATTANOOGA AIRPORT, TN US",2007.0,63.4,35.03363,-85.20039
USW00003870,"GRNVL SPART INTERNATIONAL AIRPORT, SC US",2007.0,63.2,34.90614,-82.21253
USW00023065,"GOODLAND RENNER FIELD, KS US",2007.0,51.0,39.36729,-101.69322
USW00003940,"JACKSON INTERNATIONAL AIRPORT, MS US",2007.0,66.3,32.31982,-90.07778
USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",2007.0,46.5,44.47958,-88.1371
USC00237963,"SPICKARD 7 W, MO US",2007.0,52.1,40.2472,-93.7158
USW00014839,"MILWAUKEE MITCHELL AIRPORT, WI US",2007.0,48.9,42.95489,-87.9045
USW00013958,"AUSTIN CAMP MABRY, TX US",2007.0,69.0,30.3208,-97.7604
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2007.0,51.0,41.40568,-81.85191
USW00013876,"BIRMINGHAM AIRPORT, AL US",2007.0,65.3,33.56545,-86.7449
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2007.0,45.6,44.46825,-73.1499
USW00003816,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US",2007.0,59.4,37.05635,-88.77425
USC00129222,"WANATAH 2 WNW, IN US",2007.0,49.5,41.4439,-86.9294
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2007.0,52.4,44.6341,-123.19
USW00014944,"SIOUX FALLS FOSS FIELD, SD US",2007.0,47.2,43.57751,-96.75387
USW00013963,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",2007.0,64.1,34.72727,-92.2358
USW00023160,"TUCSON INTERNATIONAL AIRPORT, AZ US",2007.0,70.4,32.13153,-110.95638
USW00012916,"NEW ORLEANS AIRPORT, LA US",2007.0,70.1,29.99755,-90.27772
USW00024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",2007.0,63.0,40.15186,-122.25478
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2007.0,51.3,41.53395,-93.65313
USW00094823,"PITTSBURGH INTERNATIONAL AIRPORT, PA US",2007.0,52.0,40.48459,-80.21448
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2007.0,56.2,39.87326,-75.22681
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2007.0,73.6,28.41822,-81.32413
USW00024227,"OLYMPIA AIRPORT, WA US",2007.0,49.9,46.97371,-122.90493
USW00024155,"PENDLETON E OR REGIONAL AIRPORT, OR US",2007.0,51.6,45.6975,-118.83446
USW00023232,"SACRAMENTO AIRPORT ASOS, CA US",2007.0,60.9,38.50659,-121.49604
USW00023225,"BLUE CANYON NYACK AIRPORT, CA US",2007.0,52.8,39.27617,-120.70927
USW00023237,"STOCKTON AIRPORT, CA US",2007.0,63.0,37.88997,-121.22637
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",2007.0,49.7,38.80949,-104.68873
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",2007.0,50.5,46.15694,-123.88326
USW00024221,"EUGENE MAHLON SWEET FIELD, OR US",2007.0,51.6,44.13311,-123.21563
USW00023187,"SANDBERG, CA US",2007.0,57.7,34.74361,-118.72528
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2007.0,64.4,33.62972,-84.44224
USC00047880,"SAN RAFAEL CIVIC CENTER, CA US",2007.0,58.2,37.9983,-122.5372
USC00045915,"MOUNT DIABLO JUNCTION, CA US",2007.0,56.0,37.8792,-121.9303
USC00044997,"LIVERMORE, CA US",2007.0,60.5,37.68194,-121.75139
USC00041312,"CALISTOGA, CA US",2007.0,59.4,38.57682,-122.57811
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",2008.0,70.0,36.0719,-115.16343
USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",2008.0,51.5,39.13437,-108.54081
USW00023062,"DENVER CENTRAL PARK, CO US",2008.0,49.7,39.76746,-104.86948
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2008.0,77.7,25.78805,-80.31694
USW00003940,"JACKSON INTERNATIONAL AIRPORT, MS US",2008.0,64.9,32.31982,-90.07778
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2008.0,51.9,40.77069,-111.96503
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2008.0,50.3,41.40568,-81.85191
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2008.0,51.4,44.6341,-123.19
USW00013724,"ATLANTIC CITY MARINA, NJ US",2008.0,55.9,39.37778,-74.42361
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2008.0,72.6,28.41822,-81.32413
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",2008.0,50.0,46.15694,-123.88326
USC00044997,"LIVERMORE, CA US",2008.0,60.8,37.68194,-121.75139
USC00041312,"CALISTOGA, CA US",2008.0,59.3,38.57682,-122.57811
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",2008.0,45.2,44.9902,-93.17995
USW00012834,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",2008.0,71.7,29.17351,-81.07185
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2008.0,48.7,41.96017,-87.93164
USW00023183,"PHOENIX AIRPORT, AZ US",2008.0,75.3,33.4278,-112.00365
USC00042294,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",2008.0,61.4,38.5349,-121.7761
USW00094728,"NY CITY CENTRAL PARK, NY US",2008.0,55.3,40.77898,-73.96925
USW00013968,"TULSA INTERNATIONAL AIRPORT, OK US",2008.0,60.5,36.19854,-95.87825
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2008.0,52.0,42.36057,-71.00975
USC00456789,"PULLMAN 2 NW, WA US",2008.0,47.1,46.76016,-117.1861
USW00013897,"NASHVILLE INTERNATIONAL AIRPORT, TN US",2008.0,59.4,36.11054,-86.68815
USW00014942,"OMAHA EPPLEY AIRFIELD, NE US",2008.0,49.3,41.31186,-95.90186
USW00093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",2008.0,65.1,36.77999,-119.72016
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2008.0,51.4,47.44467,-122.31442
USW00014935,"GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US",2008.0,49.5,40.96146,-98.31304
USW00025309,"JUNEAU AIRPORT, AK US",2008.0,40.1,58.354,-134.55606
USW00013899,"PENSACOLA REGIONAL AIRPORT, FL US",2008.0,68.5,30.47612,-87.18575
USW00023009,"ROSWELL INDUSTRIAL AIR PARK, NM US",2008.0,61.4,33.30735,-104.50817
USW00024057,"RAWLINS AIRPORT, WY US",2008.0,41.4,41.80644,-107.19518
USW00024036,"LEWISTOWN AIRPORT, MT US",2008.0,41.7,47.05443,-109.45654
USW00024234,"SEATTLE BOEING FIELD, WA US",2008.0,51.6,47.54554,-122.31475
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",2008.0,78.7,36.46263,-116.8672
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2008.0,66.4,34.0236,-118.2911
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2008.0,78.2,21.32402,-157.93946
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2008.0,57.3,37.7178,-122.23301
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2008.0,64.8,33.81177,-118.14718
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2008.0,45.1,43.14069,-89.34521
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2008.0,49.6,41.33349,-75.72273
USW00003928,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",2008.0,56.0,37.64753,-97.42999
USW00013723,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",2008.0,59.5,36.0969,-79.94316
USW00013880,"CHARLESTON INTL. AIRPORT, SC US",2008.0,66.2,32.89945,-80.0407
USW00003870,"GRNVL SPART INTERNATIONAL AIRPORT, SC US",2008.0,61.6,34.90614,-82.21253
USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",2008.0,65.9,31.35172,-100.4948
USW00014822,"DETROIT CITY AIRPORT, MI US",2008.0,49.8,42.40725,-83.00899
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",2008.0,51.0,41.93742,-72.68202
USW00013882,"CHATTANOOGA AIRPORT, TN US",2008.0,61.1,35.03363,-85.20039
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2008.0,71.1,29.54429,-98.48395
USW00023065,"GOODLAND RENNER FIELD, KS US",2008.0,50.8,39.36729,-101.69322
USW00013959,"WACO REGIONAL AIRPORT, TX US",2008.0,67.0,31.61796,-97.2283
USC00237963,"SPICKARD 7 W, MO US",2008.0,49.0,40.2472,-93.7158
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2008.0,46.3,44.46825,-73.1499
USW00003816,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US",2008.0,57.2,37.05635,-88.77425
USW00014839,"MILWAUKEE MITCHELL AIRPORT, WI US",2008.0,47.0,42.95489,-87.9045
USW00013876,"BIRMINGHAM AIRPORT, AL US",2008.0,63.4,33.56545,-86.7449
USW00013958,"AUSTIN CAMP MABRY, TX US",2008.0,70.9,30.3208,-97.7604
USW00014936,"HURON REGIONAL AIRPORT, SD US",2008.0,44.0,44.37916,-98.22275
USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",2008.0,43.8,44.47958,-88.1371
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2008.0,59.9,37.51154,-77.32338
USC00129222,"WANATAH 2 WNW, IN US",2008.0,47.2,41.4439,-86.9294
USW00013963,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",2008.0,62.1,34.72727,-92.2358
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2008.0,48.5,41.53395,-93.65313
USW00024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",2008.0,63.5,40.15186,-122.25478
USW00094823,"PITTSBURGH INTERNATIONAL AIRPORT, PA US",2008.0,50.9,40.48459,-80.21448
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2008.0,56.4,39.87326,-75.22681
USW00012916,"NEW ORLEANS AIRPORT, LA US",2008.0,69.9,29.99755,-90.27772
USW00014944,"SIOUX FALLS FOSS FIELD, SD US",2008.0,44.5,43.57751,-96.75387
USW00023160,"TUCSON INTERNATIONAL AIRPORT, AZ US",2008.0,69.9,32.13153,-110.95638
USW00013960,"DALLAS FAA AIRPORT, TX US",2008.0,67.4,32.83839,-96.83583
USW00024227,"OLYMPIA AIRPORT, WA US",2008.0,49.1,46.97371,-122.90493
USW00024155,"PENDLETON E OR REGIONAL AIRPORT, OR US",2008.0,50.9,45.6975,-118.83446
USW00023237,"STOCKTON AIRPORT, CA US",2008.0,61.9,37.88997,-121.22637
USW00023232,"SACRAMENTO AIRPORT ASOS, CA US",2008.0,61.1,38.50659,-121.49604
USW00023225,"BLUE CANYON NYACK AIRPORT, CA US",2008.0,53.1,39.27617,-120.70927
USW00024221,"EUGENE MAHLON SWEET FIELD, OR US",2008.0,51.4,44.13311,-123.21563
USW00023187,"SANDBERG, CA US",2008.0,57.0,34.74361,-118.72528
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",2008.0,49.1,38.80949,-104.68873
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2008.0,62.4,33.62972,-84.44224
USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",2008.0,53.5,45.59578,-122.60919
USC00045915,"MOUNT DIABLO JUNCTION, CA US",2008.0,57.3,37.8792,-121.9303
USC00047880,"SAN RAFAEL CIVIC CENTER, CA US",2008.0,58.5,37.9983,-122.5372
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2008.0,57.6,37.61962,-122.36562
USC00042294,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",2009.0,60.9,38.5349,-121.7761
USW00025309,"JUNEAU AIRPORT, AK US",2009.0,41.2,58.354,-134.55606
USW00014935,"GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US",2009.0,49.2,40.96146,-98.31304
USW00024057,"RAWLINS AIRPORT, WY US",2009.0,41.8,41.80644,-107.19518
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",2009.0,49.8,41.93742,-72.68202
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2009.0,45.5,43.14069,-89.34521
USW00003940,"JACKSON INTERNATIONAL AIRPORT, MS US",2009.0,65.0,32.31982,-90.07778
USW00013882,"CHATTANOOGA AIRPORT, TN US",2009.0,61.0,35.03363,-85.20039
USW00014839,"MILWAUKEE MITCHELL AIRPORT, WI US",2009.0,47.3,42.95489,-87.9045
USW00014936,"HURON REGIONAL AIRPORT, SD US",2009.0,43.9,44.37916,-98.22275
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2009.0,50.6,41.40568,-81.85191
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2009.0,58.7,37.51154,-77.32338
USW00024155,"PENDLETON E OR REGIONAL AIRPORT, OR US",2009.0,51.0,45.6975,-118.83446
USW00012815,"ORLANDO INTERNATIONAL AIRPORT, FL US",2009.0,73.0,28.41822,-81.32413
USW00023225,"BLUE CANYON NYACK AIRPORT, CA US",2009.0,52.8,39.27617,-120.70927
USW00023187,"SANDBERG, CA US",2009.0,56.4,34.74361,-118.72528
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2009.0,62.1,33.62972,-84.44224
USC00044997,"LIVERMORE, CA US",2009.0,60.6,37.68194,-121.75139
USW00023183,"PHOENIX AIRPORT, AZ US",2009.0,76.0,33.4278,-112.00365
USW00012834,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",2009.0,71.7,29.17351,-81.07185
USW00094728,"NY CITY CENTRAL PARK, NY US",2009.0,54.0,40.77898,-73.96925
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2009.0,48.7,41.96017,-87.93164
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2009.0,50.8,42.36057,-71.00975
USW00013897,"NASHVILLE INTERNATIONAL AIRPORT, TN US",2009.0,59.0,36.11054,-86.68815
USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",2009.0,52.0,39.13437,-108.54081
USW00013968,"TULSA INTERNATIONAL AIRPORT, OK US",2009.0,60.0,36.19854,-95.87825
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",2009.0,69.9,36.0719,-115.16343
USW00014942,"OMAHA EPPLEY AIRFIELD, NE US",2009.0,49.8,41.31186,-95.90186
USW00023009,"ROSWELL INDUSTRIAL AIR PARK, NM US",2009.0,61.5,33.30735,-104.50817
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2009.0,52.1,47.44467,-122.31442
USW00093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",2009.0,65.0,36.77999,-119.72016
USW00013899,"PENSACOLA REGIONAL AIRPORT, FL US",2009.0,68.1,30.47612,-87.18575
USW00024036,"LEWISTOWN AIRPORT, MT US",2009.0,41.6,47.05443,-109.45654
USW00014838,"MARQUETTE, MI US",2009.0,42.4,46.5458,-87.3795
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2009.0,77.9,25.78805,-80.31694
USW00024234,"SEATTLE BOEING FIELD, WA US",2009.0,52.8,47.54554,-122.31475
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2009.0,57.4,37.7178,-122.23301
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2009.0,64.9,33.81177,-118.14718
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2009.0,66.2,34.0236,-118.2911
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",2009.0,77.0,36.46263,-116.8672
USW00013880,"CHARLESTON INTL. AIRPORT, SC US",2009.0,65.9,32.89945,-80.0407
USW00013723,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",2009.0,59.1,36.0969,-79.94316
USW00003870,"GRNVL SPART INTERNATIONAL AIRPORT, SC US",2009.0,60.9,34.90614,-82.21253
USW00003928,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",2009.0,56.4,37.64753,-97.42999
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2009.0,52.1,40.77069,-111.96503
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2009.0,49.2,41.33349,-75.72273
USW00023065,"GOODLAND RENNER FIELD, KS US",2009.0,50.2,39.36729,-101.69322
USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",2009.0,66.8,31.35172,-100.4948
USW00013959,"WACO REGIONAL AIRPORT, TX US",2009.0,67.9,31.61796,-97.2283
USW00014822,"DETROIT CITY AIRPORT, MI US",2009.0,49.6,42.40725,-83.00899
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2009.0,71.0,29.54429,-98.48395
USW00013876,"BIRMINGHAM AIRPORT, AL US",2009.0,62.9,33.56545,-86.7449
USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",2009.0,43.5,44.47958,-88.1371
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2009.0,52.0,44.6341,-123.19
USC00129222,"WANATAH 2 WNW, IN US",2009.0,47.6,41.4439,-86.9294
USW00013958,"AUSTIN CAMP MABRY, TX US",2009.0,70.6,30.3208,-97.7604
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2009.0,45.6,44.46825,-73.1499
USW00003816,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US",2009.0,57.6,37.05635,-88.77425
USC00237963,"SPICKARD 7 W, MO US",2009.0,50.1,40.2472,-93.7158
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2009.0,50.4,41.53395,-93.65313
USW00024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",2009.0,63.5,40.15186,-122.25478
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2009.0,55.6,39.87326,-75.22681
USW00023160,"TUCSON INTERNATIONAL AIRPORT, AZ US",2009.0,71.1,32.13153,-110.95638
USW00014944,"SIOUX FALLS FOSS FIELD, SD US",2009.0,45.0,43.57751,-96.75387
USW00013963,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",2009.0,62.0,34.72727,-92.2358
USW00013960,"DALLAS FAA AIRPORT, TX US",2009.0,67.0,32.83839,-96.83583
USW00094823,"PITTSBURGH INTERNATIONAL AIRPORT, PA US",2009.0,51.0,40.48459,-80.21448
USW00012916,"NEW ORLEANS AIRPORT, LA US",2009.0,70.3,29.99755,-90.27772
USW00013724,"ATLANTIC CITY MARINA, NJ US",2009.0,55.5,39.37778,-74.42361
USW00024221,"EUGENE MAHLON SWEET FIELD, OR US",2009.0,51.7,44.13311,-123.21563
USW00094224,"ASTORIA AIRPORT PORT OF, OR US",2009.0,51.3,46.15694,-123.88326
USW00023237,"STOCKTON AIRPORT, CA US",2009.0,61.6,37.88997,-121.22637
USW00023232,"SACRAMENTO AIRPORT ASOS, CA US",2009.0,61.4,38.50659,-121.49604
USW00024227,"OLYMPIA AIRPORT, WA US",2009.0,49.6,46.97371,-122.90493
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",2009.0,48.4,38.80949,-104.68873
USW00024229,"PORTLAND INTERNATIONAL AIRPORT, OR US",2009.0,54.4,45.59578,-122.60919
USW00023234,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",2009.0,58.1,37.61962,-122.36562
USC00047880,"SAN RAFAEL CIVIC CENTER, CA US",2009.0,58.2,37.9983,-122.5372
USW00023169,"MCCARRAN INTERNATIONAL AIRPORT, NV US",2010.0,69.5,36.0719,-115.16343
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",2010.0,53.8,42.36057,-71.00975
USW00014942,"OMAHA EPPLEY AIRFIELD, NE US",2010.0,51.4,41.31186,-95.90186
USW00014935,"GRAND ISLAND CENTRAL NE REGIONAL AIRPORT, NE US",2010.0,50.8,40.96146,-98.31304
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",2010.0,52.7,47.44467,-122.31442
USW00024036,"LEWISTOWN AIRPORT, MT US",2010.0,42.0,47.05443,-109.45654
USW00014822,"DETROIT CITY AIRPORT, MI US",2010.0,51.7,42.40725,-83.00899
USW00003870,"GRNVL SPART INTERNATIONAL AIRPORT, SC US",2010.0,61.1,34.90614,-82.21253
USW00003928,"WICHITA DWIGHT D. EISENHOWER NATIONAL AIRPORT, KS US",2010.0,58.3,37.64753,-97.42999
USW00013882,"CHATTANOOGA AIRPORT, TN US",2010.0,61.4,35.03363,-85.20039
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2010.0,52.6,40.77069,-111.96503
USC00228374,"STATE UNIVERSITY, MS US",2010.0,63.4,33.4691,-88.7822
USC00351862,"CORVALLIS STATE UNIVERSITY, OR US",2010.0,52.9,44.6341,-123.19
USW00013876,"BIRMINGHAM AIRPORT, AL US",2010.0,63.2,33.56545,-86.7449
USW00023160,"TUCSON INTERNATIONAL AIRPORT, AZ US",2010.0,70.0,32.13153,-110.95638
USW00012916,"NEW ORLEANS AIRPORT, LA US",2010.0,69.0,29.99755,-90.27772
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",2010.0,57.6,39.87326,-75.22681
USW00093037,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",2010.0,50.8,38.80949,-104.68873
USW00013874,"ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US",2010.0,62.5,33.62972,-84.44224
USW00094846,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2010.0,51.4,41.96017,-87.93164
USW00023183,"PHOENIX AIRPORT, AZ US",2010.0,75.2,33.4278,-112.00365
USW00012834,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",2010.0,69.3,29.17351,-81.07185
USC00042294,"DAVIS 2 WSW EXPERIMENTAL FARM, CA US",2010.0,60.6,38.5349,-121.7761
USC00218450,"UNIVERSITY OF MN ST. PAUL, MN US",2010.0,45.9,44.9902,-93.17995
USW00094728,"NY CITY CENTRAL PARK, NY US",2010.0,56.7,40.77898,-73.96925
USW00013968,"TULSA INTERNATIONAL AIRPORT, OK US",2010.0,61.2,36.19854,-95.87825
USW00013897,"NASHVILLE INTERNATIONAL AIRPORT, TN US",2010.0,59.5,36.11054,-86.68815
USW00023066,"GRAND JUNCTION WALKER FIELD, CO US",2010.0,52.5,39.13437,-108.54081
USC00456789,"PULLMAN 2 NW, WA US",2010.0,48.4,46.76016,-117.1861
USW00025309,"JUNEAU AIRPORT, AK US",2010.0,42.7,58.354,-134.55606
USW00023062,"DENVER CENTRAL PARK, CO US",2010.0,50.8,39.76746,-104.86948
USW00093193,"FRESNO YOSEMITE INTERNATIONAL, CA US",2010.0,64.1,36.77999,-119.72016
USW00013899,"PENSACOLA REGIONAL AIRPORT, FL US",2010.0,67.0,30.47612,-87.18575
USW00023009,"ROSWELL INDUSTRIAL AIR PARK, NM US",2010.0,61.1,33.30735,-104.50817
USW00024057,"RAWLINS AIRPORT, WY US",2010.0,42.8,41.80644,-107.19518
USW00012839,"MIAMI INTERNATIONAL AIRPORT, FL US",2010.0,75.7,25.78805,-80.31694
USW00014838,"MARQUETTE, MI US",2010.0,46.3,46.5458,-87.3795
USW00024234,"SEATTLE BOEING FIELD, WA US",2010.0,54.1,47.54554,-122.31475
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",2010.0,65.7,34.0236,-118.2911
USW00023230,"OAKLAND INTERNATIONAL AIRPORT, CA US",2010.0,58.1,37.7178,-122.23301
USC00042319,"DEATH VALLEY NATIONAL PARK, CA US",2010.0,77.1,36.46263,-116.8672
USW00022521,"HONOLULU INTERNATIONAL AIRPORT, HI US",2010.0,77.5,21.32402,-157.93946
USW00023129,"LONG BEACH DAUGHERTY AIRPORT, CA US",2010.0,63.2,33.81177,-118.14718
USW00014777,"WILKES BARRE SCRANTON INTERNATIONAL AIRPORT, PA US",2010.0,51.1,41.33349,-75.72273
USW00012921,"SAN ANTONIO INTERNATIONAL AIRPORT, TX US",2010.0,68.8,29.54429,-98.48395
USW00023065,"GOODLAND RENNER FIELD, KS US",2010.0,51.9,39.36729,-101.69322
USW00013880,"CHARLESTON INTL. AIRPORT, SC US",2010.0,65.5,32.89945,-80.0407
USW00003940,"JACKSON INTERNATIONAL AIRPORT, MS US",2010.0,64.8,32.31982,-90.07778
USW00013723,"GREENSBORO PIEDMONT TRIAD INTERNATIONAL AIRPORT, NC US",2010.0,59.8,36.0969,-79.94316
USW00014837,"MADISON DANE CO REGIONAL AIRPORT, WI US",2010.0,48.3,43.14069,-89.34521
USW00013959,"WACO REGIONAL AIRPORT, TX US",2010.0,67.3,31.61796,-97.2283
USW00014740,"HARTFORD BRADLEY INTERNATIONAL AIRPORT, CT US",2010.0,52.9,41.93742,-72.68202
USW00023034,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",2010.0,66.6,31.35172,-100.4948
USW00013958,"AUSTIN CAMP MABRY, TX US",2010.0,69.0,30.3208,-97.7604
USC00237963,"SPICKARD 7 W, MO US",2010.0,51.4,40.2472,-93.7158
USW00014936,"HURON REGIONAL AIRPORT, SD US",2010.0,45.9,44.37916,-98.22275
USW00003816,"PADUCAH BARKLEY REGIONAL AIRPORT, KY US",2010.0,58.2,37.05635,-88.77425
USW00013740,"RICHMOND INTERNATIONAL AIRPORT, VA US",2010.0,59.9,37.51154,-77.32338
USW00014820,"CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US",2010.0,52.6,41.40568,-81.85191
USW00014839,"MILWAUKEE MITCHELL AIRPORT, WI US",2010.0,50.3,42.95489,-87.9045
USW00014742,"BURLINGTON INTERNATIONAL AIRPORT, VT US",2010.0,48.0,44.46825,-73.1499
USW00014898,"GREEN BAY A S INTERNATIONAL AIRPORT, WI US",2010.0,47.0,44.47958,-88.1371
USW00013963,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",2010.0,63.8,34.72727,-92.2358
USW00024216,"RED BLUFF MUNICIPAL AIRPORT, CA US",2010.0,62.1,40.15186,-122.25478
USW00014944,"SIOUX FALLS FOSS FIELD, SD US",2010.0,45.7,43.57751,-96.75387
USW00013960,"DALLAS FAA AIRPORT, TX US",2010.0,67.7,32.83839,-96.83583
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2010.0,51.6,41.53395,-93.65313
